Time,kappa,pos*,vel*,p1*,p2*,f*,pos,vel,p1,p2,f
5.89,0.498975378,0.491425266,-0.076558868,3716411.205,3983615.84,9113.48803,0.491117916,-0.076217375,3716940.455,3983087.543,9078.288243
5.9,0.497556423,0.490658652,-0.07659532,3695327.42,4004721.717,9394.778387,0.490355178,-0.076208163,3695927.551,4004123.154,9353.755072
5.91,0.495456008,0.489903519,-0.075448607,3665864.812,4034208.763,9674.009503,0.489604093,-0.075044288,3666491.559,4033584.158,9627.50231
5.92,0.492707257,0.489171512,-0.07313931,3628499.05,4071600.598,9943.808629,0.488876039,-0.072744445,3629111.057,4070991.254,9895.242958
5.93,0.489353519,0.488473758,-0.069719166,3583819.141,4116307.328,10200.02379,0.488182035,-0.069344529,3584399.577,4115730.022,10152.59858
5.94,0.485447685,0.487820704,-0.06525562,3532542.618,4167610.41,10440.14526,0.487532567,-0.064897359,3533097.249,4167059.309,10395.1563
5.95,0.481051353,0.487222044,-0.059823886,3475515.66,4224662.575,10661.56364,0.486937426,-0.059472241,3476059.318,4224122.777,10618.55041
5.96,0.476233855,0.486686633,-0.053507094,3413696.989,4286504.003,10860.77527,0.486405547,-0.0531543,3414241.343,4285963.764,10818.5685
5.97,0.471071166,0.486222374,-0.046400142,3348132.34,4352087.928,11033.60747,0.485944857,-0.046043526,3348681.143,4351543.414,10991.27844
5.98,0.465644705,0.485836069,-0.038612657,3279926.935,4420308.229,11175.93635,0.485562146,-0.038253471,3280477.892,4419761.655,11133.16846
5.99,0.46004005,0.485533269,-0.030268936,3210219.956,4490025.024,11284.34187,0.485262943,-0.029909562,3210769.068,4489480.309,11241.28958
6,0.45434559,0.485318161,-0.021505188,3140161.402,4560087.864,11356.43407,0.485051418,-0.021147017,3140706.239,4559547.363,11313.38712
6.01,0.448651129,0.485193487,-0.012465586,3070890.217,4629357.632,11390.87954,0.484930316,-0.012108411,3071430.831,4628821.222,11348.00811
6.02,0.443046474,0.485160501,-0.003298385,3003512.976,4696727.862,11387.29009,0.484900906,-0.002940935,3004051.067,4696193.776,11344.57231
6.03,0.437620013,0.48521897,0.005847324,2939083.56,4761145.043,11346.11217,0.484962966,0.006206523,2939621.175,4760611.178,11303.39846
6.04,0.432457324,0.485367187,0.014824324,2878585.027,4821626.712,11268.56574,0.485114802,0.015186369,2879123.701,4821091.483,11225.6817
6.05,0.427639826,0.485602291,0.023517096,2822955.267,4877235.743,11156.60841,0.485353285,0.02385521,2823455.491,4876738.623,11113.42398
6.06,0.423243494,0.48592253,0.032036148,2773356.839,4926810.43,11009.618,0.485673927,0.032076552,2773417.496,4926752.527,10969.32433
6.07,0.41933766,0.48632393,0.040159358,2730343.786,4969797.649,10801.45164,0.486070969,0.03972317,2729708.237,4970435.612,10796.64066
6.08,0.415983923,0.486798001,0.047433847,2694016.477,5006097.98,10547.14087,0.4865375,0.046679061,2692920.418,5007196.104,10599.03699
6.09,0.413235172,0.487334263,0.053660126,2664725.543,5035361.699,10290.69098,0.487065579,0.05284094,2663539.995,5036548.93,10380.4311
6.1,0.411134756,0.487922177,0.058831982,2642975.518,5057085.086,10047.51518,0.487646375,0.058119294,2641946.853,5058115.005,10144.85615
6.11,0.409715802,0.488551813,0.063009626,2629238.483,5070796.75,9811.697506,0.48827031,0.062439009,2628416.263,5071619.751,9896.34672
6.12,0.409000685,0.48921355,0.066224215,2623818.176,5076193.521,9571.100419,0.488927208,0.065739688,2623120.363,5076891.613,9638.855885
6.13,0.409000685,0.48989751,0.068449546,2626811.894,5073178.55,9318.679017,0.489606435,0.067975724,2626129.05,5073861.149,9376.205136
6.14,0.409715802,0.490593211,0.069624844,2638144.145,5061827.66,9055.807152,0.490297056,0.069116257,2637409.965,5062561.053,9112.064861
6.15,0.411134756,0.491289598,0.06969319,2657620.725,5042335.268,8789.561214,0.490987969,0.069145103,2656827.437,5043127.214,8849.959358
6.16,0.413235172,0.491975357,0.068628192,2684964.841,5014978.258,8528.174846,0.491668059,0.068060727,2684140.586,5015800.606,8593.287866
6.17,0.415983923,0.492639273,0.066440209,2719823.697,4980109.405,8277.901929,0.492326343,0.065876311,2719001.031,4980929.598,8345.351785
6.18,0.41933766,0.493270519,0.063168122,2761754.686,4938171.183,8042.309405,0.492952112,0.062619904,2760950.835,4938972.002,8109.378283
6.19,0.423243494,0.493858819,0.05886761,2810207.38,4889713.783,7823.278945,0.493535088,0.058334626,2809421.512,4890496.079,7888.531628
6.2,0.427639826,0.494394548,0.053603791,2864513.48,4835405.181,7622.413729,0.494065572,0.053078842,2863734.931,4836179.648,7685.905806
6.21,0.432457324,0.494868809,0.047450209,2923888.685,4776029.283,7441.904898,0.494534598,0.046926211,2923106.933,4776806.482,7504.494952
6.22,0.437620013,0.495273553,0.040491768,2987444.057,4712474.59,7284.607862,0.494934082,0.039965477,2986654.291,4713259.383,7347.141521
6.23,0.443046474,0.495601718,0.032827951,3054202.237,4645718.006,7153.601208,0.49525697,0.032299915,3053405.398,4646509.517,7216.465595
6.24,0.448651129,0.495847393,0.024573899,3123115.091,4576807.238,7051.653274,0.495497372,0.024046311,3122314.735,4577601.986,7114.781761
6.25,0.45434559,0.496005956,0.015858879,3193081.756,4506842.785,6980.884617,0.495650681,0.015333432,3192280.827,4507637.912,7044.012233
6.26,0.46004005,0.496074181,0.006823048,3262967.708,4436958.906,6942.686228,0.495713677,0.006299984,3262167.043,4437753.673,7005.605828
6.27,0.465644705,0.496050318,-0.002386268,3331625.697,4368302.72,6937.794831,0.495684597,-0.002907909,3330824.333,4369098.192,7000.471984
6.28,0.471071166,0.495934123,-0.011618019,3397918.506,4302011.455,6966.393073,0.495563185,-0.012139612,3397114.852,4302809.33,7028.937092
6.29,0.476233855,0.495726874,-0.020720445,3460742.533,4239188.88,7028.157919,0.495350706,-0.021243114,3459935.356,4239990.498,7090.72747
6.3,0.481051353,0.495430921,-0.029585994,3518985.619,4180947.448,7122.255347,0.495049927,-0.030068259,3518239.349,4181688.493,7184.979653
6.31,0.485447685,0.495047847,-0.038291818,3571334.551,4128600.758,7252.380908,0.49466507,-0.038469891,3571057.182,4128873.381,7310.27515
6.32,0.489353519,0.494581427,-0.046618708,3617039.517,4082899.116,7443.311485,0.494201732,-0.046310762,3617513.507,4082421,7464.693856
6.33,0.492707257,0.494040259,-0.054085252,3655882.597,4044061.02,7682.861825,0.493666781,-0.053464097,3656841.841,4043098.356,7645.878463
6.34,0.495456008,0.493435092,-0.060477027,3687374.012,4012576.811,7925.709723,0.493068234,-0.059815735,3688396.219,4011551.926,7851.101725
6.35,0.497556423,0.492776698,-0.065791976,3710846.476,3989114.251,8156.764523,0.492415107,-0.065265816,3711660.144,3988298.656,8077.329159
6.36,0.498975378,0.492075174,-0.070098171,3725683.707,3974289.973,8384.477895,0.491717267,-0.069730034,3726253.186,3973719.325,8321.271654
6.37,0.499690494,0.491340329,-0.073424388,3731496.164,3968493.727,8623.649504,0.490985262,-0.073140496,3731935.596,3968053.885,8579.424983
6.38,0.499690494,0.490582369,-0.075731391,3728169.584,3971839.815,8882.200537,0.490230156,-0.07544627,3728611.289,3971398.458,8848.096066
6.39,0.498975378,0.489812254,-0.07694413,3715817.166,3984214.893,9157.67057,0.489463348,-0.076613682,3716329.377,3983703.765,9123.41862
6.4,0.497556423,0.48904158,-0.076999187,3694706.395,4005351.117,9441.059692,0.488696405,-0.076626443,3695284.318,4004774.979,9401.363188
6.41,0.495456008,0.488282175,-0.075873745,3665212.735,4034872.456,9722.523923,0.487940884,-0.075485662,3665814.501,4034273.131,9677.748199
6.42,0.492707257,0.487545658,-0.073588202,3627812.169,4072302.157,9994.874798,0.487208155,-0.073209764,3628398.956,4071718.414,9948.259507
6.43,0.489353519,0.486843144,-0.070193009,3583095.754,4117048.225,10253.93777,0.486509232,-0.069834326,3583651.757,4116495.804,10208.4856
6.44,0.485447685,0.486185086,-0.065754245,3531783.196,4168389.887,10497.04724,0.485854601,-0.065411798,3532313.673,4167863.459,10453.97428
6.45,0.481051353,0.485581184,-0.060346317,3474721.991,4225478.509,10721.42877,0.485254055,-0.060011069,3475240.668,4224964.27,10680.31432
6.46,0.476233855,0.485040309,-0.054052118,3412871.299,4287353.793,10923.4806,0.484716535,-0.053716809,3413389.076,4286840.755,10883.24201
6.47,0.471071166,0.484570374,-0.046966519,3347276.95,4352968.837,11099.00024,0.484249984,-0.046628523,3347797.528,4352453.212,11058.76921
6.48,0.465644705,0.484178196,-0.039198989,3279044.452,4421217.21,11243.85965,0.483861205,-0.038859266,3279565.999,4420700.735,11203.32494
6.49,0.46004005,0.483869344,-0.03087341,3209313.626,4490958.376,11354.61905,0.48355575,-0.030533975,3209832.724,4490444.379,11313.8999
6.5,0.45434559,0.483648029,-0.022125422,3139235.31,4561041.042,11428.83887,0.483337817,-0.021787412,3139749.932,4560531.462,11388.1806
6.51,0.448651129,0.483517021,-0.013098639,3069949.214,4630325.333,11465.11755,0.483210179,-0.012761743,3070459.575,4629819.872,11424.65951
6.52,0.443046474,0.483477611,-0.003940903,3002562.402,4697704.312,11463.00118,0.483174139,-0.003603831,3003070.239,4697201.157,11422.70908
6.53,0.437620013,0.483529596,0.005198922,2938128.915,4762124.336,11422.88877,0.483229512,0.005537668,2938636.316,4761621.329,11382.61061
6.54,0.432457324,0.483671308,0.014173682,2877631.698,4822603.088,11345.97578,0.483374639,0.014515286,2878140.323,4822098.513,11305.53388
6.55,0.427639826,0.483899648,0.022840448,2821967.985,4878244.142,11234.21484,0.483606428,0.023185636,2822478.881,4877736.901,11193.46907
6.56,0.423243494,0.484212878,0.031335003,2772337.797,4927848.375,11090.25394,0.483920428,0.03141212,2772452.547,4927736.865,11049.11758
6.57,0.41933766,0.484607449,0.039476161,2729354.71,4970803.164,10884.93574,0.484310913,0.039067296,2728759.308,4971401.395,10875.75345
6.58,0.415983923,0.485075069,0.046788614,2693085.531,5007042.689,10628.42463,0.484771003,0.046034857,2691991.237,5008139.393,10677.0693
6.59,0.413235172,0.485605257,0.053052775,2663851.418,5036246.74,10367.40547,0.485292784,0.052211142,2662633.602,5037466.513,10457.02192
6.6,0.411134756,0.486187372,0.058252233,2642142.203,5057926.336,10119.68436,0.485867448,0.05750621,2641065.586,5059004.406,10219.69134
6.61,0.409715802,0.486811378,0.062446887,2628429.672,5071610.416,9880.556771,0.486485437,0.061844497,2627561.781,5072479.21,9969.164078
6.62,0.409000685,0.487467602,0.065673201,2623025.314,5076988.089,9637.9202,0.487136585,0.065165147,2622293.692,5077720.032,9709.447467
